1225	36824
1226	17530
1227	13661
1228	14434
1229	21686
1230	16525
1231	15766
1232	8520
1233	38970
1234	33111
1235	21656
1236	8908
1237	37169
1238	12589
1239	26205
1240	20013
1241	17468
1242	2803
1243	33504
1244	14846
1245	3218
1246	29806
1247	14036
1248	12947
1249	21972
1250	17965
1251	37600
1252	14344
1253	35644
1254	37623
1255	32604
1256	32483
1257	34755
1258	10933
1259	32867
1260	23462
1261	20851
1262	37118
1263	8235
1264	17995
1265	17856
1266	21563
1267	21248
1268	14624
1269	22345
1270	38934
1271	23038
1272	22108
1273	21509
1274	29466
1275	30050
1276	15186
1277	36127
1278	21140
1279	29455
1280	6517
1281	17561
1282	20411
1283	23988
1284	9423
1285	18950
1286	13148
1287	33108
1288	7812
1289	21153
1290	28516
1291	1748
1292	13430
1293	36070
1294	5644
1295	3496
1296	34371
1297	19762
1298	20282
1299	32930
1300	15920
1301	14116
1302	11482
1303	1361
1304	24522
1305	774
1306	22186
1307	38690
1308	22598
1309	19865
1310	18817
1311	7048
1312	6472
1313	37078
1314	433
1315	32987
1316	7797
1317	17160
1318	25263
1319	15922
1320	12164
1321	34734
1322	39687
1323	1236
1324	4272
1325	1920
1326	20687
1327	14963
1328	30018
1329	7602
1330	16962
1331	39310
1332	10520
1333	39123
1334	16239
1335	28844
1336	15656
1337	20876
1338	27543
1339	8208
1340	24746
1341	25827
1342	38562
1343	4388
1344	35039
1345	38792
1346	11723
1347	18335
1348	5537
1349	20774
1350	20617
1351	8975
1352	31055
1353	21355
1354	34301
1355	22235
1356	31561
1357	33776
1358	4383
1359	11554
1360	2437
1361	20742
1362	3187
1363	25744
1364	26071
1365	17062
1366	25710
1367	34110
1368	3019
1369	10114
1370	39156
1371	4902
1372	6714
1373	5937
1374	37899
1375	26989
1376	29651
1377	15879
1378	25670
1379	19620
1380	37149
1381	37559
1382	8121
1383	33213
1384	8730
1385	19050
1386	35883
1387	4966
1388	14171
1389	34345
1390	9577
1391	24944
1392	34132
1393	2105
1394	33330
1395	17056
1396	2528
1397	32426
1398	12346
1399	19496
1400	33447
1401	4897
1402	33495
1403	32946
1404	29367
1405	5826
1406	27138
1407	32818
1408	24761
1409	36419
1410	35334
1411	32528
1412	31171
1413	3423
1414	38730
1415	25124
1416	32833
1417	8846
1418	5026
1419	25339
1420	8334
1421	18486
1422	19643
1423	36345
1424	1375
1425	36057
1426	18609
1427	6294
1428	25943
1429	29513
1430	39653
1431	38344
1432	27223
1433	30954
1434	25848
1435	11774
1436	24114
1437	26297
1438	3021
1439	6349
1440	32566
1441	24169
1442	24578
1443	21106
1444	27159
1445	6570
1446	12877
1447	13799
1448	22981
1449	11358
1450	12932
1451	8357
1452	28119
1453	16315
1454	20954
1455	22824
1456	31886
1457	17077
1458	36292
1459	35518
1460	13665
1461	30732
1462	30947
1463	36826
1464	6107
1465	323
1466	6446
1467	10506
1468	4087
1469	33062
1470	5020
1471	2141
1472	2641
1473	20129
1474	22357
1475	12070
1476	14089
1477	4939
1478	15555
1479	12514
1480	23248
1481	9174
1482	25117
1483	28554
1484	12301
1485	14588
1486	8006
1487	23147
1488	11413
1489	9205
1490	14069
1491	8622
1492	30936
1493	18171
1494	35775
1495	20294
1496	15270
1497	4118
1498	16742
1499	39395
1500	31714
1501	14770
1502	34293
1503	17949
1504	470
1505	24876
1506	22162
1507	11138
1508	10163
1509	16925
1510	39070
1511	4856
1512	38549
1513	35011
1514	35269
1515	17461
1516	37646
1517	36360
1518	21212
1519	3156
1520	39225
1521	36275
1522	9571
1523	16177
1524	18909
1525	18466
1526	13988
1527	4167
1528	39135
1529	21081
1530	25848
1531	18310
1532	2708
1533	29312
1534	15299
1535	37368
1536	24893
1537	1689
1538	26621
1539	1395
1540	4022
1541	5377
1542	33439
1543	5369
1544	34940
1545	5657
1546	9262
1547	18102
1548	38600
1549	18937
1550	37332
1551	20681
1552	12508
1553	2922
1554	25049
1555	32319
1556	34055
1557	10938
1558	37471
1559	9346
1560	11125
1561	21915
1562	27132
1563	22252
1564	26459
1565	18402
1566	20065
1567	22007
1568	4453
1569	20448
1570	37257
1571	3692
1572	17363
1573	34877
1574	24447
1575	14735
1576	3814
1577	1695
1578	19327
1579	6528
1580	13385
1581	30101
1582	12577
1583	29973
1584	39663
1585	6383
1586	17214
1587	3657
1588	18990
1589	39011
1590	9527
1591	2164
1592	17318
1593	9398
1594	14960
1595	23897
1596	22832
1597	10450
1598	15112
1599	33193
1600	32650
1601	2324
1602	9400
1603	19071
1604	28965
1605	2310
1606	39365
1607	9494
1608	30008
1609	13009
1610	28384
1611	20374
1612	16496
1613	2614
1614	18360
1615	25683
1616	22517
1617	19064
1618	2220
1619	30219
1620	4700
1621	24925
1622	1922
1623	38862
1624	34002
1625	14276
1626	21608
1627	33175
1628	35369
1629	11710
1630	31035
1631	23211
1632	22105
1633	5237
1634	32258
1635	33224
1636	20117
1637	701
1638	20314
1639	26280
1640	23817
1641	10065
1642	24518
1643	14452
1644	37613
1645	7014
1646	9705
1647	26358
1648	27440
1649	1899
1650	35820
1651	18423
1652	4177
1653	27712
1654	29581
1655	34601
1656	19147
1657	26939
1658	34322
1659	13876
1660	904
1661	5707
1662	14740
1663	36068
1664	37627
1665	30106
1666	34139
1667	22988
1668	1460
1669	16344
1670	25300
1671	602
1672	16915
1673	980
1674	5625
1675	23376
1676	26914
1677	2681
1678	6314
1679	37477
1680	25359
1681	28488
1682	8665
1683	26089
1684	17458
1685	4464
1686	2945
1687	17001
1688	17772
1689	4883
1690	12533
1691	37287
1692	35576
1693	950
1694	24342
1695	37792
1696	8183
1697	7878
1698	32839
1699	24862
1700	1227
1701	19205
1702	16889
1703	20150
1704	2176
1705	14371
1706	34204
1707	11214
1708	6793
1709	7188
1710	26287
1711	14014
1712	20691
1713	12
1714	36766
1715	39473
1716	8070
1717	14885
1718	37978
1719	4218
1720	21228
1721	15940
1722	25236
1723	12867
1724	17252
1725	26926
1726	26710
1727	36267
1728	37784
1729	27333
1730	31178
1731	5561
1732	34891
1733	26615
1734	18551
1735	12629
1736	17410
1737	27982
1738	22314
1739	28176
1740	9987
1741	23940
1742	32502
1743	2537
1744	29174
1745	10936
1746	27110
1747	2333
1748	30886
1749	9110
1750	23842
1751	7541
1752	381
1753	17306
1754	8516
1755	15943
1756	4360
1757	18369
1758	37676
1759	30588
1760	15268
1761	23677
1762	17690
1763	34601
1764	36226
1765	235
1766	18653
1767	8137
1768	12997
1769	23097
1770	26678
1771	14329
1772	24109
1773	28079
1774	31647
1775	2834
1776	4606
1777	25487
1778	38434
1779	37035
1780	11384
1781	18825
1782	28210
1783	18533
1784	12700
1785	10337
1786	3238
1787	32448
1788	31120
1789	7820
1790	24896
1791	9960
1792	22994
1793	27912
1794	12482
1795	18917
1796	9766
1797	36307
1798	2111
1799	36056
1800	3436
1801	24728
1802	33951
1803	30349
1804	2586
1805	30690
1806	25916
1807	9068
1808	14494
1809	4918
1810	17151
1811	37679
1812	36308
1813	11651
1814	256
1815	695
1816	3261
1817	31134
1818	12889
1819	20679
1820	19191
1821	6460
1822	33372
1823	22119
1824	4438
1825	36989
1826	18234
1827	19504
1828	24674
1829	29187
1830	9699
1831	36491
1832	2791
1833	27591
1834	16138
1835	15294
1836	2005
1837	1269
1838	37348
1839	10472
1840	4600
1841	25550
1842	8437
1843	15264
1844	15743
1845	28818
1846	31284
1847	25662
1848	39645
1849	36904
1850	21578
1851	30099
1852	25714
1853	33231
1854	33622
1855	11286
1856	30702
1857	4743
1858	16367
1859	10098
1860	30014
1861	28155
1862	5013
1863	6229
1864	4050
1865	27860
1866	36177
1867	11420
1868	25864
1869	28488
1870	24838
1871	11567
1872	12404
1873	7596
1874	22474
1875	14881
1876	16595
1877	26117
1878	33022
1879	13936
1880	749
1881	28106
1882	32188
1883	37157
1884	7769
1885	32230
1886	32517
1887	5656
1888	25924
1889	13605
1890	28359
1891	17889
1892	31438
1893	27511
1894	9089
1895	39236
1896	22386
1897	20700
1898	23665
1899	36025
1900	34729
1901	19227
1902	33790
1903	11914
1904	9467
1905	34768
1906	15845
1907	24935
1908	7468
1909	38139
1910	13571
1911	20139
1912	19504
1913	26380
1914	24694
1915	38150
1916	3236
1917	18390
1918	26764
1919	34415
1920	11594
1921	7101
1922	22225
1923	26253
1924	9267
1925	9951
1926	2683
1927	1680
1928	22330
1929	23585
1930	756
1931	20314
1932	22797
1933	35902
1934	38436
1935	5399
1936	32704
1937	4664
1938	8089
1939	18408
1940	34962
1941	5786
1942	11013
1943	2813
1944	19495
1945	8247
1946	14624
1947	19110
1948	28059
1949	31446
1950	19051
1951	34291
1952	9781
1953	23130
1954	4143
1955	19531
1956	37987
1957	23221
1958	16201
1959	21492
1960	28842
1961	25397
1962	18199
1963	35312
1964	20867
1965	12062
1966	16810
1967	19047
1968	24557
1969	29934
1970	33413
1971	26138
1972	11363
1973	7070
1974	24664
1975	18735
1976	5491
1977	14607
1978	31690
1979	22723
1980	29925
1981	38169
1982	36848
1983	5629
1984	25258
1985	28020
1986	35251
1987	29830
1988	27152
1989	30056
1990	27290
1991	12447
1992	2296
1993	1305
1994	21548
1995	24794
1996	5717
1997	26273
1998	38370
1999	11366
2000	2079
2001	10233
2002	27553
2003	22145
2004	13752
2005	31193
2006	3999
2007	21776
2008	7879
2009	15999
2010	38562
2011	12285
2012	38335
2013	2900
2014	13864
2015	38008
2016	6546
2017	11371
2018	33581
2019	5855
2020	23682
2021	31401
2022	6083
2023	12793
2024	17366
2025	13423
2026	27515
2027	25258
2028	15884
2029	34284
2030	24290
2031	10228
2032	14927
2033	34947
2034	29805
2035	975
2036	34508
2037	35903
2038	35222
2039	6281
2040	21006
2041	33660
2042	9812
2043	32679
2044	11098
2045	26345
2046	34157
2047	25382
2048	5848
2049	1674
2050	21171
2051	3778
2052	15582
2053	2907
2054	8099
2055	38394
2056	5820
2057	17254
2058	30489
2059	12915
2060	13855
2061	39471
2062	392
2063	30275
2064	32256
2065	36712
2066	197
2067	27085
2068	3229
2069	28137
2070	25495
2071	34991
2072	35426
2073	16353
2074	31000
2075	8393
2076	37215
2077	12666
2078	38904
2079	10753
2080	37906
2081	22715
2082	36311
2083	131
2084	17058
2085	24715
2086	14802
2087	30414
2088	3222
2089	33911
2090	19202
2091	37727
2092	34662
2093	1563
2094	22753
2095	29859
2096	18517
2097	35699
2098	31826
2099	36255
2100	20046
2101	27946
2102	24827
2103	11486
2104	24053
2105	12981
2106	37927
2107	38564
2108	36185
2109	4851
2110	15828
2111	20378
2112	17750
2113	10760
2114	10966
2115	26737
2116	15042
2117	24521
2118	21818
2119	37531
2120	39540
2121	28125
2122	3562
2123	24461
2124	880
2125	23651
2126	35947
2127	7513
2128	18172
2129	34694
2130	18351
2131	9027
2132	20362
2133	15691
2134	5612
2135	17166
2136	22220
2137	20984
2138	16039
2139	9051
2140	13702
2141	8356
2142	11274
2143	7504
2144	37362
2145	33339
2146	7668
2147	37122
2148	33914
2149	34800
2150	12681
2151	13652
2152	32025
2153	31635
2154	20788
2155	24041
2156	37480
2157	3966
2158	17952
2159	29304
2160	24952
2161	36641
2162	16187
2163	10973
2164	2535
2165	39832
2166	32759
2167	1647
2168	10511
2169	39993
2170	21551
2171	13772
2172	3042
2173	24954
2174	5637
2175	1244
2176	23884
2177	15602
2178	38236
2179	880
2180	18008
2181	32957
2182	4335
2183	11775
2184	14708
2185	16781
2186	32398
2187	12439
2188	7015
2189	13775
2190	7610
2191	6140
2192	2834
2193	24575
2194	36266
2195	17619
2196	4205
2197	13909
2198	24366
2199	38314
2200	24381
2201	13368
2202	19728
2203	27224
2204	3379
2205	7335
2206	31341
2207	890
2208	29477
2209	26771
2210	6014
2211	4635
2212	18342
2213	240
2214	2302
2215	9783
2216	37588
2217	34956
2218	25161
2219	5357
2220	30295
2221	11542
2222	9702
2223	10474
2224	17226
2225	14007
2226	5080
2227	3924
2228	18040
2229	21216
2230	14029
2231	34235
2232	13822
2233	8544
2234	32391
2235	36637
2236	26946
2237	19690
2238	36568
